,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
6234,ZYCC,44,5,1,6,0.07317073170731707,0.0975609756097561,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6235,ZYCC,44,5,1,7,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6236,ZYCC,45,6,1,3,0.44680851063829785,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6237,ZYCC,45,6,1,4,0.2127659574468085,0.5531914893617021,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6238,ZYCC,45,6,1,5,0.14893617021276595,0.3404255319148936,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6239,ZYCC,45,6,1,6,0.1702127659574468,0.19148936170212766,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6240,ZYCC,45,6,1,7,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6241,ZYCC,46,6,1,3,0.2391304347826087,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6242,ZYCC,46,6,1,4,0.2608695652173913,0.7608695652173912,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6243,ZYCC,46,6,1,5,0.2391304347826087,0.5,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6244,ZYCC,46,6,1,6,0.17391304347826086,0.2608695652173913,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6245,ZYCC,46,6,1,7,0.043478260869565216,0.08695652173913043,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6246,ZYCC,46,6,1,8,0.043478260869565216,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6247,ZYCC,47,6,1,3,0.2222222222222222,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6248,ZYCC,47,6,1,4,0.3111111111111111,0.7777777777777778,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6249,ZYCC,47,6,1,5,0.15555555555555556,0.4666666666666667,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6250,ZYCC,47,6,1,6,0.17777777777777778,0.31111111111111106,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6251,ZYCC,47,6,1,7,0.1111111111111111,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6252,ZYCC,47,6,1,8,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6253,ZYCC,48,6,1,3,0.27906976744186046,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6254,ZYCC,48,6,1,4,0.23255813953488372,0.7209302325581395,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6255,ZYCC,48,6,1,5,0.2558139534883721,0.4883720930232558,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6256,ZYCC,48,6,1,6,0.11627906976744186,0.2325581395348837,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6257,ZYCC,48,6,1,7,0.09302325581395349,0.11627906976744186,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6258,ZYCC,48,6,1,9,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6259,ZYCC,49,6,1,3,0.17073170731707318,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6260,ZYCC,49,6,1,4,0.3902439024390244,0.8292682926829269,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6261,ZYCC,49,6,1,5,0.1951219512195122,0.43902439024390244,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6262,ZYCC,49,6,1,6,0.17073170731707318,0.24390243902439024,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6263,ZYCC,49,6,1,7,0.07317073170731707,0.07317073170731707,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6264,ZYCC,50,5,1,3,0.37209302325581395,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6265,ZYCC,50,5,1,4,0.20930232558139536,0.627906976744186,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6266,ZYCC,50,5,1,5,0.27906976744186046,0.4186046511627907,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6267,ZYCC,50,5,1,6,0.06976744186046512,0.13953488372093023,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6268,ZYCC,50,5,1,7,0.046511627906976744,0.06976744186046512,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6269,ZYCC,50,5,1,8,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6270,ZYCC,51,5,1,3,0.3953488372093023,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6271,ZYCC,51,5,1,4,0.27906976744186046,0.6046511627906977,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6272,ZYCC,51,5,1,5,0.18604651162790697,0.3255813953488372,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6273,ZYCC,51,5,1,6,0.09302325581395349,0.13953488372093023,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6274,ZYCC,51,5,1,7,0.023255813953488372,0.046511627906976744,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6275,ZYCC,51,5,1,8,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6276,ZYCC,52,6,1,3,0.425531914893617,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6277,ZYCC,52,6,1,4,0.0851063829787234,0.574468085106383,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6278,ZYCC,52,6,1,5,0.3191489361702128,0.48936170212765956,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6279,ZYCC,52,6,1,6,0.06382978723404255,0.1702127659574468,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6280,ZYCC,52,6,1,7,0.0851063829787234,0.10638297872340426,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6281,ZYCC,52,6,1,8,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6282,ZYCC,53,7,1,3,0.0851063829787234,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6283,ZYCC,53,7,1,4,0.3404255319148936,0.9148936170212766,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6284,ZYCC,53,7,1,5,0.2127659574468085,0.5744680851063829,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6285,ZYCC,53,7,1,6,0.2127659574468085,0.36170212765957444,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6286,ZYCC,53,7,1,7,0.0851063829787234,0.14893617021276595,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6287,ZYCC,53,7,1,8,0.0425531914893617,0.06382978723404255,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6288,ZYCC,53,7,1,10,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6289,ZYCC,54,6,1,3,0.17391304347826086,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6290,ZYCC,54,6,1,4,0.3695652173913043,0.8260869565217391,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6291,ZYCC,54,6,1,5,0.2391304347826087,0.4565217391304348,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6292,ZYCC,54,6,1,6,0.1956521739130435,0.2173913043478261,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6293,ZYCC,54,6,1,8,0.021739130434782608,0.021739130434782608,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6294,ZYCC,55,6,1,3,0.26666666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6295,ZYCC,55,6,1,4,0.2,0.7333333333333334,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6296,ZYCC,55,6,1,5,0.24444444444444444,0.5333333333333333,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6297,ZYCC,55,6,1,6,0.17777777777777778,0.28888888888888886,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6298,ZYCC,55,6,1,7,0.1111111111111111,0.1111111111111111,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6299,ZYCC,56,7,1,3,0.20833333333333334,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6300,ZYCC,56,7,1,4,0.3333333333333333,0.7916666666666667,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6301,ZYCC,56,7,1,5,0.16666666666666666,0.45833333333333326,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6302,ZYCC,56,7,1,6,0.125,0.29166666666666663,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6303,ZYCC,56,7,1,7,0.08333333333333333,0.16666666666666666,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6304,ZYCC,56,7,1,8,0.020833333333333332,0.08333333333333333,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6305,ZYCC,56,7,1,9,0.041666666666666664,0.0625,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6306,ZYCC,56,7,1,10,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6307,ZYCC,57,5,1,3,0.3902439024390244,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6308,ZYCC,57,5,1,4,0.2682926829268293,0.6097560975609757,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6309,ZYCC,57,5,1,5,0.1951219512195122,0.3414634146341464,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6310,ZYCC,57,5,1,6,0.0975609756097561,0.14634146341463414,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6311,ZYCC,57,5,1,7,0.024390243902439025,0.04878048780487805,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6312,ZYCC,57,5,1,8,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6313,ZYCC,58,6,1,3,0.3617021276595745,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6314,ZYCC,58,6,1,4,0.2978723404255319,0.6382978723404256,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6315,ZYCC,58,6,1,5,0.19148936170212766,0.34042553191489355,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6316,ZYCC,58,6,1,6,0.06382978723404255,0.14893617021276595,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6317,ZYCC,58,6,1,7,0.0425531914893617,0.0851063829787234,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6318,ZYCC,58,6,1,8,0.02127659574468085,0.0425531914893617,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6319,ZYCC,58,6,1,9,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6320,ZYCC,59,6,1,3,0.32608695652173914,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6321,ZYCC,59,6,1,4,0.3695652173913043,0.6739130434782609,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6322,ZYCC,59,6,1,5,0.15217391304347827,0.30434782608695654,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6323,ZYCC,59,6,1,6,0.10869565217391304,0.15217391304347827,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6324,ZYCC,59,6,1,8,0.043478260869565216,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6325,ZYCC,60,4,1,3,0.45714285714285713,1.0,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6326,ZYCC,60,4,1,4,0.4,0.5428571428571429,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6327,ZYCC,60,4,1,5,0.11428571428571428,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6328,ZYCC,60,4,1,6,0.02857142857142857,0.02857142857142857,0.95,0.92,0.89,0.86,0.83,0.8015752128935533,0.8012603703148427,0.800945527736132,0.8006306851574213,0.8003158425787107
6329,ZYHB,36,5,1,3,0.22727272727272727,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6330,ZYHB,36,5,1,4,0.4090909090909091,0.7727272727272727,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6331,ZYHB,36,5,1,5,0.22727272727272727,0.3636363636363636,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6332,ZYHB,36,5,1,6,0.11363636363636363,0.13636363636363635,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6333,ZYHB,36,5,1,8,0.022727272727272728,0.022727272727272728,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6334,ZYHB,37,5,1,3,0.2222222222222222,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6335,ZYHB,37,5,1,4,0.37777777777777777,0.7777777777777777,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6336,ZYHB,37,5,1,5,0.26666666666666666,0.39999999999999997,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6337,ZYHB,37,5,1,6,0.06666666666666667,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6338,ZYHB,37,5,1,7,0.06666666666666667,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6339,ZYHB,38,5,1,3,0.3409090909090909,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6340,ZYHB,38,5,1,4,0.4318181818181818,0.6590909090909091,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6341,ZYHB,38,5,1,5,0.09090909090909091,0.22727272727272727,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6342,ZYHB,38,5,1,6,0.11363636363636363,0.13636363636363635,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6343,ZYHB,38,5,1,7,0.022727272727272728,0.022727272727272728,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6344,ZYHB,39,5,1,3,0.425,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6345,ZYHB,39,5,1,4,0.375,0.5750000000000001,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6346,ZYHB,39,5,1,5,0.15,0.2,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6347,ZYHB,39,5,1,6,0.05,0.05,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6348,ZYHB,40,6,1,3,0.27906976744186046,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6349,ZYHB,40,6,1,4,0.2558139534883721,0.7209302325581395,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6350,ZYHB,40,6,1,5,0.23255813953488372,0.46511627906976744,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6351,ZYHB,40,6,1,6,0.11627906976744186,0.23255813953488372,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6352,ZYHB,40,6,1,7,0.11627906976744186,0.11627906976744186,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6353,ZYHB,41,5,1,3,0.3333333333333333,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6354,ZYHB,41,5,1,4,0.38095238095238093,0.6666666666666666,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6355,ZYHB,41,5,1,5,0.21428571428571427,0.2857142857142857,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6356,ZYHB,41,5,1,6,0.047619047619047616,0.07142857142857142,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6357,ZYHB,41,5,1,7,0.023809523809523808,0.023809523809523808,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6358,ZYHB,42,6,1,3,0.20930232558139536,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6359,ZYHB,42,6,1,4,0.3953488372093023,0.7906976744186047,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6360,ZYHB,42,6,1,5,0.11627906976744186,0.3953488372093023,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6361,ZYHB,42,6,1,6,0.16279069767441862,0.27906976744186046,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6362,ZYHB,42,6,1,7,0.09302325581395349,0.11627906976744186,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6363,ZYHB,42,6,1,8,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6364,ZYHB,43,6,1,3,0.25,1.0,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6365,ZYHB,43,6,1,4,0.36363636363636365,0.75,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6366,ZYHB,43,6,1,5,0.20454545454545456,0.38636363636363635,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6367,ZYHB,43,6,1,6,0.09090909090909091,0.18181818181818182,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6368,ZYHB,43,6,1,7,0.06818181818181818,0.09090909090909091,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6369,ZYHB,43,6,1,8,0.022727272727272728,0.022727272727272728,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6370,ZYHB,44,6,1,3,0.3404255319148936,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6371,ZYHB,44,6,1,4,0.3404255319148936,0.6595744680851063,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6372,ZYHB,44,6,1,5,0.14893617021276595,0.3191489361702127,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6373,ZYHB,44,6,1,6,0.06382978723404255,0.1702127659574468,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
6374,ZYHB,44,6,1,7,0.06382978723404255,0.10638297872340424,0.95,0.92,0.89,0.86,0.83,0.8185542233883059,0.8148435787106447,0.8111329340329836,0.8074222893553225,0.8037116446776612
