,shanqu,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
17226,ZUUUAR06,37,14,1,12,0.08,0.3,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17227,ZUUUAR06,37,14,1,13,0.04,0.22,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17228,ZUUUAR06,37,14,1,14,0.12,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17229,ZUUUAR06,37,14,1,15,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17230,ZUUUAR06,37,14,1,16,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17231,ZUUUAR06,38,12,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17232,ZUUUAR06,38,12,1,6,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17233,ZUUUAR06,38,12,1,7,0.06,0.92,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17234,ZUUUAR06,38,12,1,8,0.14,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17235,ZUUUAR06,38,12,1,9,0.12,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17236,ZUUUAR06,38,12,1,10,0.14,0.6,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17237,ZUUUAR06,38,12,1,11,0.2,0.46,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17238,ZUUUAR06,38,12,1,12,0.12,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17239,ZUUUAR06,38,12,1,13,0.04,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17240,ZUUUAR06,38,12,1,14,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17241,ZUUUAR06,38,12,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17242,ZUUUAR06,39,12,1,2,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17243,ZUUUAR06,39,12,1,4,0.04,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17244,ZUUUAR06,39,12,1,5,0.06,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17245,ZUUUAR06,39,12,1,6,0.04,0.88,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17246,ZUUUAR06,39,12,1,7,0.08,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17247,ZUUUAR06,39,12,1,8,0.14,0.76,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17248,ZUUUAR06,39,12,1,9,0.12,0.62,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17249,ZUUUAR06,39,12,1,10,0.14,0.5,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17250,ZUUUAR06,39,12,1,11,0.1,0.36000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17251,ZUUUAR06,39,12,1,12,0.14,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17252,ZUUUAR06,39,12,1,13,0.08,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17253,ZUUUAR06,39,12,1,14,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17254,ZUUUAR06,39,12,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17255,ZUUUAR06,40,13,1,3,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17256,ZUUUAR06,40,13,1,4,0.02,0.9799999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17257,ZUUUAR06,40,13,1,5,0.04,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17258,ZUUUAR06,40,13,1,6,0.1,0.92,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17259,ZUUUAR06,40,13,1,7,0.08,0.82,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17260,ZUUUAR06,40,13,1,8,0.1,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17261,ZUUUAR06,40,13,1,9,0.14,0.64,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17262,ZUUUAR06,40,13,1,10,0.12,0.5,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17263,ZUUUAR06,40,13,1,11,0.08,0.38000000000000006,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17264,ZUUUAR06,40,13,1,12,0.12,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17265,ZUUUAR06,40,13,1,13,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17266,ZUUUAR06,40,13,1,14,0.08,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17267,ZUUUAR06,40,13,1,15,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17268,ZUUUAR06,40,13,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17269,ZUUUAR06,41,11,1,3,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17270,ZUUUAR06,41,11,1,4,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17271,ZUUUAR06,41,11,1,5,0.06,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17272,ZUUUAR06,41,11,1,6,0.14,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17273,ZUUUAR06,41,11,1,7,0.06,0.74,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17274,ZUUUAR06,41,11,1,8,0.3,0.6799999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17275,ZUUUAR06,41,11,1,9,0.12,0.38,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17276,ZUUUAR06,41,11,1,10,0.04,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17277,ZUUUAR06,41,11,1,11,0.08,0.22,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17278,ZUUUAR06,41,11,1,12,0.06,0.14,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17279,ZUUUAR06,41,11,1,13,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17280,ZUUUAR06,41,11,1,14,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17281,ZUUUAR06,41,11,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17282,ZUUUAR06,42,11,1,2,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17283,ZUUUAR06,42,11,1,4,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17284,ZUUUAR06,42,11,1,5,0.02,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17285,ZUUUAR06,42,11,1,6,0.12,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17286,ZUUUAR06,42,11,1,7,0.08,0.8,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17287,ZUUUAR06,42,11,1,8,0.14,0.7200000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17288,ZUUUAR06,42,11,1,9,0.16,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17289,ZUUUAR06,42,11,1,10,0.16,0.42,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17290,ZUUUAR06,42,11,1,11,0.18,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17291,ZUUUAR06,42,11,1,12,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17292,ZUUUAR06,42,11,1,14,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17293,ZUUUAR06,42,11,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17294,ZUUUAR06,43,13,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17295,ZUUUAR06,43,13,1,5,0.04,0.98,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17296,ZUUUAR06,43,13,1,6,0.02,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17297,ZUUUAR06,43,13,1,7,0.12,0.92,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17298,ZUUUAR06,43,13,1,8,0.14,0.8,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17299,ZUUUAR06,43,13,1,9,0.12,0.66,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17300,ZUUUAR06,43,13,1,10,0.08,0.54,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17301,ZUUUAR06,43,13,1,11,0.14,0.4600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17302,ZUUUAR06,43,13,1,12,0.14,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17303,ZUUUAR06,43,13,1,13,0.08,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17304,ZUUUAR06,43,13,1,14,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17305,ZUUUAR06,43,13,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17306,ZUUUAR06,44,14,1,6,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17307,ZUUUAR06,44,14,1,7,0.1,0.94,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17308,ZUUUAR06,44,14,1,8,0.08,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17309,ZUUUAR06,44,14,1,9,0.18,0.76,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17310,ZUUUAR06,44,14,1,10,0.1,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17311,ZUUUAR06,44,14,1,11,0.12,0.48,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17312,ZUUUAR06,44,14,1,12,0.1,0.36,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17313,ZUUUAR06,44,14,1,13,0.08,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17314,ZUUUAR06,44,14,1,14,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17315,ZUUUAR06,44,14,1,15,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17316,ZUUUAR06,44,14,1,16,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17317,ZUUUAR06,44,14,1,21,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17318,ZUUUAR06,45,17,1,7,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17319,ZUUUAR06,45,17,1,8,0.06,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17320,ZUUUAR06,45,17,1,9,0.04,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17321,ZUUUAR06,45,17,1,10,0.14,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17322,ZUUUAR06,45,17,1,11,0.12,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17323,ZUUUAR06,45,17,1,12,0.12,0.62,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17324,ZUUUAR06,45,17,1,13,0.14,0.5,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17325,ZUUUAR06,45,17,1,14,0.1,0.36,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17326,ZUUUAR06,45,17,1,15,0.04,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17327,ZUUUAR06,45,17,1,16,0.04,0.22000000000000003,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17328,ZUUUAR06,45,17,1,17,0.1,0.18000000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17329,ZUUUAR06,45,17,1,18,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17330,ZUUUAR06,45,17,1,20,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17331,ZUUUAR06,46,17,1,7,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17332,ZUUUAR06,46,17,1,8,0.04,0.96,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17333,ZUUUAR06,46,17,1,9,0.1,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17334,ZUUUAR06,46,17,1,10,0.22,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17335,ZUUUAR06,46,17,1,11,0.06,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17336,ZUUUAR06,46,17,1,12,0.08,0.54,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17337,ZUUUAR06,46,17,1,13,0.1,0.46,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17338,ZUUUAR06,46,17,1,14,0.08,0.36,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17339,ZUUUAR06,46,17,1,15,0.1,0.27999999999999997,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17340,ZUUUAR06,46,17,1,16,0.02,0.18000000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17341,ZUUUAR06,46,17,1,17,0.06,0.16,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17342,ZUUUAR06,46,17,1,18,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17343,ZUUUAR06,46,17,1,19,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17344,ZUUUAR06,47,15,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17345,ZUUUAR06,47,15,1,6,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17346,ZUUUAR06,47,15,1,7,0.06,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17347,ZUUUAR06,47,15,1,8,0.06,0.9,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17348,ZUUUAR06,47,15,1,9,0.1,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17349,ZUUUAR06,47,15,1,10,0.08,0.74,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17350,ZUUUAR06,47,15,1,11,0.1,0.66,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17351,ZUUUAR06,47,15,1,12,0.2,0.56,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17352,ZUUUAR06,47,15,1,13,0.12,0.35999999999999993,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17353,ZUUUAR06,47,15,1,14,0.02,0.24000000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17354,ZUUUAR06,47,15,1,15,0.08,0.22,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17355,ZUUUAR06,47,15,1,16,0.1,0.14,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17356,ZUUUAR06,47,15,1,17,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17357,ZUUUAR06,48,13,1,5,0.08,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17358,ZUUUAR06,48,13,1,6,0.08,0.92,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17359,ZUUUAR06,48,13,1,7,0.1,0.84,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17360,ZUUUAR06,48,13,1,8,0.08,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17361,ZUUUAR06,48,13,1,9,0.18,0.66,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17362,ZUUUAR06,48,13,1,10,0.14,0.4800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17363,ZUUUAR06,48,13,1,11,0.08,0.34,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17364,ZUUUAR06,48,13,1,12,0.1,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17365,ZUUUAR06,48,13,1,13,0.08,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17366,ZUUUAR06,48,13,1,14,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17367,ZUUUAR06,48,13,1,15,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17368,ZUUUAR06,48,13,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17369,ZUUUAR06,49,11,1,3,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17370,ZUUUAR06,49,11,1,4,0.04,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17371,ZUUUAR06,49,11,1,5,0.08,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
